,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
385,2020-07-15,159.79060423253796,Midwest,MN,"Hennepin County, MN",27053
386,2020-07-15,54.647468226627865,Northeast,PA,"Indiana County, PA",42063
387,2020-07-15,293.32090330784894,South,KY,"Jefferson County, KY",21111
388,2020-07-15,202.116244552013,Midwest,IN,"Lake County, IN",18089
389,2020-07-15,243.9174159973492,West,ID,"Latah County, ID",16057
390,2020-07-15,903.2097429961938,South,FL,"Miami-Dade County, FL",12086
391,2020-07-15,52.55170331413367,West,CA,"Monterey County, CA",6053
392,2020-07-15,94.3571420118024,Northeast,DE,"New Castle County, DE",10003
393,2020-07-15,275.2547083522882,South,FL,"Palm Beach County, FL",12099
394,2020-07-15,55.54263733060077,West,MT,"Park County, MT",30067
395,2020-07-15,50.23091967217619,Midwest,IL,"Peoria County, IL",17143
396,2020-07-15,61.727156738272704,West,CA,"Placer County, CA",6061
397,2020-07-15,44.09832881335121,Midwest,IN,"Steuben County, IN",18151
398,2020-07-15,28.5216843790425,Northeast,MA,"Suffolk County, MA",25025
399,2020-07-22,82.80726622583818,Northeast,PA,"Dauphin County, PA",42043
400,2020-07-22,160.06479913066178,West,NV,"Elko County, NV",32007
401,2020-07-22,35.055711744043435,Northeast,PA,"Erie County, PA",42049
402,2020-07-22,24.88999780021716,Northeast,NJ,"Essex County, NJ",34013
403,2020-07-22,57.86483281082343,Northeast,CT,"Fairfield County, CT",9001
404,2020-07-22,207.29113616479364,Northeast,PA,"Franklin County, PA",42055
405,2020-07-22,149.30099331482575,South,TN,"Hamilton County, TN",47065
406,2020-07-22,198.76283735010225,Midwest,MN,"Hennepin County, MN",27053
407,2020-07-22,42.49292841555432,Northeast,PA,"Indiana County, PA",42063
408,2020-07-22,186.77275826267672,South,KY,"Jefferson County, KY",21111
409,2020-07-22,0.0,Northeast,ME,"Kennebec County, ME",23011
410,2020-07-22,147.77597494364628,Midwest,IN,"Lake County, IN",18089
411,2020-07-22,611.0601145930067,South,FL,"Miami-Dade County, FL",12086
412,2020-07-22,154.28693369513255,West,CA,"Monterey County, CA",6053
413,2020-07-22,8.296807893244475,Northeast,PA,"Montgomery County, PA",42091
414,2020-07-22,107.71507298910096,West,OR,"Multnomah County, OR",41051
415,2020-07-22,5.973581948930161,Northeast,NY,"Nassau County, NY",36059
416,2020-07-22,75.61971754809117,Northeast,DE,"New Castle County, DE",10003
417,2020-07-22,22.19445752907188,West,MT,"Park County, MT",30067
418,2020-07-22,92.9765105767326,Midwest,IL,"Peoria County, IL",17143
419,2020-07-22,92.73095060693738,West,CA,"Placer County, CA",6061
420,2020-07-22,40.18748640769723,Midwest,IN,"Steuben County, IN",18151
421,2020-07-22,30.130578397294773,Northeast,MA,"Suffolk County, MA",25025
422,2020-07-22,1.9050056079012083,Northeast,MA,"Town and County of Nantucket, MA",25019
423,2020-07-22,18.35254534763622,Northeast,NJ,"Union County, NJ",34039
424,2020-07-22,8.320068499664771,Northeast,RI,"Washington County, RI",44009
425,2020-07-29,62.045397621076255,West,CO,"Arapahoe County, CO",8005
426,2020-07-29,245.5044627334751,West,NV,"Elko County, NV",32007
427,2020-07-29,48.87574652233426,Northeast,PA,"Erie County, PA",42049
428,2020-07-29,19.812618849639684,Northeast,MA,"Hampshire County, MA",25015
429,2020-07-29,44.23718005531068,Northeast,PA,"Indiana County, PA",42063
430,2020-07-29,120.31805613912172,West,OR,"Jackson County, OR",41029
431,2020-07-29,0.463067659127768,Northeast,ME,"Kennebec County, ME",23011
432,2020-07-29,146.13968353992834,Midwest,IN,"Lake County, IN",18089
433,2020-07-29,430.1416895477698,South,FL,"Miami-Dade County, FL",12086
434,2020-07-29,42.13021599829087,West,CA,"Monterey County, CA",6053
435,2020-07-29,124.32944860047743,West,OR,"Multnomah County, OR",41051
436,2020-07-29,100.9599021339597,Northeast,DE,"New Castle County, DE",10003
437,2020-07-29,23.24498224965987,West,MT,"Park County, MT",30067
438,2020-07-29,109.33944045913388,Midwest,IL,"Peoria County, IL",17143
439,2020-07-29,47.68536010813594,West,CA,"Placer County, CA",6061
440,2020-07-29,160.6472577003397,West,WA,"Skagit County, WA",53057
441,2020-07-29,51.70142178203741,Midwest,IN,"Steuben County, IN",18151
442,2020-07-29,38.52356665972437,Northeast,MA,"Suffolk County, MA",25025
443,2020-07-29,5.549004835837742,Northeast,RI,"Washington County, RI",44009
444,2020-08-05,34.7315613201687,West,CO,"Arapahoe County, CO",8005
445,2020-08-05,0.0,Northeast,MA,"Berkshire County, MA",25003
447,2020-08-05,110.21758785396077,Northeast,PA,"Dauphin County, PA",42043
448,2020-08-05,304.4728848393238,West,NV,"Elko County, NV",32007
449,2020-08-05,38.865526849921785,Northeast,PA,"Erie County, PA",42049
450,2020-08-05,1.378370345331991,Northeast,MA,"Essex County, MA",25009
451,2020-08-05,97.1633487284173,Northeast,CT,"Fairfield County, CT",9001
452,2020-08-05,164.54068087977865,Northeast,PA,"Franklin County, PA",42055
453,2020-08-05,209.6227358906407,South,TN,"Hamilton County, TN",47065
454,2020-08-05,159.7389890971447,Midwest,MN,"Hennepin County, MN",27053
455,2020-08-05,18.22729332993244,Northeast,PA,"Indiana County, PA",42063
456,2020-08-05,187.2621863636615,West,OR,"Jackson County, OR",41029
457,2020-08-05,220.89778659468584,South,KY,"Jefferson County, KY",21111
458,2020-08-05,1.852270636511072,Northeast,ME,"Kennebec County, ME",23011
459,2020-08-05,158.09709340088668,Midwest,IN,"Lake County, IN",18089
460,2020-08-05,329.39369655605964,South,FL,"Miami-Dade County, FL",12086
461,2020-08-05,5.704339944239166,West,CA,"Monterey County, CA",6053
462,2020-08-05,21.20158150214777,Northeast,PA,"Montgomery County, PA",42091
463,2020-08-05,110.138834419522,West,OR,"Multnomah County, OR",41051
464,2020-08-05,1.3208961106301649,Northeast,NY,"Nassau County, NY",36059
465,2020-08-05,150.27962481550733,Northeast,DE,"New Castle County, DE",10003
466,2020-08-05,10.193024589957176,West,MT,"Park County, MT",30067
467,2020-08-05,263.44644616658974,Midwest,IL,"Peoria County, IL",17143
468,2020-08-05,49.71758142261166,West,CA,"Placer County, CA",6061
469,2020-08-05,546.9949156925261,South,TN,"Shelby County, TN",47157
471,2020-08-05,134.1439607995494,Midwest,IN,"Steuben County, IN",18151
472,2020-08-05,53.02889286391416,Northeast,MA,"Suffolk County, MA",25025
473,2020-08-05,2.122297892836212,Northeast,MA,"Town and County of Nantucket, MA",25019
474,2020-08-05,11.051961318606182,Northeast,NJ,"Union County, NJ",34039
475,2020-08-05,5.678008921854215,Northeast,RI,"Washington County, RI",44009
476,2020-08-12,20.64866954522279,West,CO,"Arapahoe County, CO",8005
477,2020-08-12,0.0,Northeast,MA,"Berkshire County, MA",25003
478,2020-08-12,0.0,Northeast,VT,"Chittenden County, VT",50007
479,2020-08-12,95.27245117011836,Northeast,PA,"Dauphin County, PA",42043
480,2020-08-12,404.411701091638,West,NV,"Elko County, NV",32007
481,2020-08-12,30.06262377824824,Northeast,PA,"Erie County, PA",42049
482,2020-08-12,4.594567817773305,Northeast,MA,"Essex County, MA",25009
483,2020-08-12,27.01683450795776,Northeast,CT,"Fairfield County, CT",9001
484,2020-08-12,97.14927860776594,Midwest,MN,"Hennepin County, MN",27053
485,2020-08-12,4.855377837253045,Northeast,PA,"Indiana County, PA",42063
486,2020-08-12,127.14346442398796,West,OR,"Jackson County, OR",41029
487,2020-08-12,203.6870487267229,South,KY,"Jefferson County, KY",21111
488,2020-08-12,3.142566769255216,Northeast,ME,"Kennebec County, ME",23011
489,2020-08-12,189.2798808149149,Midwest,IN,"Lake County, IN",18089
490,2020-08-12,210.44364639488728,South,FL,"Miami-Dade County, FL",12086
491,2020-08-12,5.760513780459879,West,CA,"Monterey County, CA",6053
492,2020-08-12,84.93341951755941,West,OR,"Multnomah County, OR",41051
493,2020-08-12,73.17738497019398,Northeast,DE,"New Castle County, DE",10003
494,2020-08-12,106.84403455079614,South,FL,"Palm Beach County, FL",12099
495,2020-08-12,10.774212585605476,West,MT,"Park County, MT",30067
496,2020-08-12,281.3060715778849,Midwest,IL,"Peoria County, IL",17143
497,2020-08-12,53.33400072857638,West,CA,"Placer County, CA",6061
498,2020-08-12,117.29760099288367,West,CA,"Sacramento County, CA",6067
499,2020-08-12,178.65211869795982,South,TN,"Shelby County, TN",47157
500,2020-08-12,213.54511197461528,South,VA,"Stafford County, VA",51179
501,2020-08-12,143.3556456118757,Midwest,IN,"Steuben County, IN",18151
502,2020-08-12,48.36694138515144,Northeast,MA,"Suffolk County, MA",25025
503,2020-08-12,6.490693607523216,Northeast,RI,"Washington County, RI",44009
504,2020-08-19,0.0,Northeast,VT,"Chittenden County, VT",50007
505,2020-08-19,57.96353119116437,Northeast,PA,"Dauphin County, PA",42043
506,2020-08-19,203.69348290048228,West,NV,"Elko County, NV",32007
507,2020-08-19,41.8100161357011,Northeast,PA,"Erie County, PA",42049
508,2020-08-19,2.008342005098193,Northeast,MA,"Essex County, MA",25009
509,2020-08-19,4.589603987660068,Northeast,CT,"Fairfield County, CT",9001
510,2020-08-19,265.5647004096867,South,TN,"Hamilton County, TN",47065
511,2020-08-19,31.22380651289537,Northeast,MA,"Hampshire County, MA",25015
512,2020-08-19,88.01501116787978,Midwest,MN,"Hennepin County, MN",27053
513,2020-08-19,10.423030432438868,Northeast,PA,"Indiana County, PA",42063
514,2020-08-19,134.50860004919662,West,OR,"Jackson County, OR",41029
515,2020-08-19,220.48073590224408,South,KY,"Jefferson County, KY",21111
516,2020-08-19,12.86159572861175,Northeast,ME,"Kennebec County, ME",23011
517,2020-08-19,174.85628564675483,Midwest,IN,"Lake County, IN",18089
518,2020-08-19,458.0154566883263,West,ID,"Latah County, ID",16057
519,2020-08-19,128.32292953476409,South,FL,"Miami-Dade County, FL",12086
520,2020-08-19,4.128089193945024,West,CA,"Monterey County, CA",6053
521,2020-08-19,19.783876480589143,Northeast,PA,"Montgomery County, PA",42091
522,2020-08-19,71.4177026341117,West,OR,"Multnomah County, OR",41051
523,2020-08-19,0.0,Northeast,NY,"Nassau County, NY",36059
524,2020-08-19,40.80541147389832,Northeast,DE,"New Castle County, DE",10003
525,2020-08-19,16.381869992381425,West,MT,"Park County, MT",30067
526,2020-08-19,210.15778740959024,Midwest,IL,"Peoria County, IL",17143
527,2020-08-19,50.75340920771932,West,CA,"Placer County, CA",6061
528,2020-08-19,84.24906075517272,West,CA,"Sacramento County, CA",6067
529,2020-08-19,124.31656950819551,South,TN,"Shelby County, TN",47157
530,2020-08-19,87.48330020225411,West,WA,"Skagit County, WA",53057
531,2020-08-19,166.74796260630802,South,VA,"Stafford County, VA",51179
532,2020-08-19,190.88525827452705,Midwest,IN,"Steuben County, IN",18151
533,2020-08-19,49.127714615944974,Northeast,MA,"Suffolk County, MA",25025
534,2020-08-19,11.774629973596433,Northeast,NJ,"Union County, NJ",34039
535,2020-08-19,1.9576632570260013,Northeast,RI,"Washington County, RI",44009
536,2020-08-26,34.20686124639819,West,CO,"Arapahoe County, CO",8005
537,2020-08-26,0.0,Northeast,MA,"Berkshire County, MA",25003
538,2020-08-26,0.0,Northeast,VT,"Chittenden County, VT",50007
539,2020-08-26,68.09813424588113,Northeast,PA,"Dauphin County, PA",42043
540,2020-08-26,101.35089324327134,West,NV,"Elko County, NV",32007
541,2020-08-26,55.30463043127272,Northeast,PA,"Erie County, PA",42049
542,2020-08-26,3.438800202619466,Northeast,MA,"Essex County, MA",25009
543,2020-08-26,5.252679999555625,Northeast,CT,"Fairfield County, CT",9001
544,2020-08-26,49.02968403060813,Northeast,PA,"Franklin County, PA",42055
545,2020-08-26,81.13442316044485,Midwest,MN,"Hennepin County, MN",27053
546,2020-08-26,63.571346340607874,Northeast,PA,"Indiana County, PA",42063
547,2020-08-26,292.86832137894805,West,OR,"Jackson County, OR",41029
548,2020-08-26,237.26903174594187,South,KY,"Jefferson County, KY",21111
549,2020-08-26,226.0557928350935,Midwest,IN,"Lake County, IN",18089
550,2020-08-26,111.80799545308167,South,FL,"Miami-Dade County, FL",12086
551,2020-08-26,1.5957757617746096,West,CA,"Monterey County, CA",6053
552,2020-08-26,51.8914737443418,Northeast,DE,"New Castle County, DE",10003
553,2020-08-26,85.08165735521983,West,MT,"Park County, MT",30067
554,2020-08-26,124.5297822993026,Midwest,IL,"Peoria County, IL",17143
555,2020-08-26,61.86437806068426,West,CA,"Placer County, CA",6061
556,2020-08-26,84.12847710478286,West,CA,"Sacramento County, CA",6067
557,2020-08-26,119.80351056608394,South,TN,"Shelby County, TN",47157
558,2020-08-26,206.4243258649485,South,VA,"Stafford County, VA",51179
559,2020-08-26,524.830990390507,Midwest,IN,"Steuben County, IN",18151
560,2020-08-26,51.05692029177092,Northeast,MA,"Suffolk County, MA",25025
561,2020-08-26,6.518652497866452,Northeast,MA,"Town and County of Nantucket, MA",25019
562,2020-08-26,0.1496083402880745,Northeast,RI,"Washington County, RI",44009
563,2020-09-02,0.0,Northeast,MA,"Berkshire County, MA",25003
564,2020-09-02,0.0,Northeast,VT,"Chittenden County, VT",50007
565,2020-09-02,90.50794679357352,Northeast,PA,"Dauphin County, PA",42043
566,2020-09-02,101.15443323569436,West,NV,"Elko County, NV",32007
567,2020-09-02,26.325206432292333,Northeast,PA,"Erie County, PA",42049
568,2020-09-02,1.5562997868954789,Northeast,MA,"Essex County, MA",25009
569,2020-09-02,20.8506065799526,Northeast,CT,"Fairfield County, CT",9001
570,2020-09-02,79.22035405065024,Northeast,PA,"Franklin County, PA",42055
571,2020-09-02,161.57230633082995,South,TN,"Hamilton County, TN",47065
572,2020-09-02,84.52099766889302,Midwest,MN,"Hennepin County, MN",27053
573,2020-09-02,215.35933487526736,Northeast,PA,"Indiana County, PA",42063
574,2020-09-02,184.0687503763245,West,OR,"Jackson County, OR",41029
575,2020-09-02,186.8552016104225,South,KY,"Jefferson County, KY",21111
576,2020-09-02,193.9904489692335,Midwest,IN,"Lake County, IN",18089
577,2020-09-02,266.5971469710336,West,ID,"Latah County, ID",16057
578,2020-09-02,97.62224134784788,South,FL,"Miami-Dade County, FL",12086
579,2020-09-02,5.057756977684853,West,CA,"Monterey County, CA",6053
580,2020-09-02,16.75687711821747,Northeast,PA,"Montgomery County, PA",42091
581,2020-09-02,73.89110277492092,West,OR,"Multnomah County, OR",41051
582,2020-09-02,85.85414067504513,Northeast,DE,"New Castle County, DE",10003
583,2020-09-02,328.49367950289513,West,MT,"Park County, MT",30067
584,2020-09-02,154.7643693926943,Midwest,IL,"Peoria County, IL",17143
585,2020-09-02,49.571444978967214,West,CA,"Placer County, CA",6061
586,2020-09-02,98.14488794072258,West,CA,"Sacramento County, CA",6067
587,2020-09-02,98.39231553345832,South,TN,"Shelby County, TN",47157
588,2020-09-02,128.5355449184922,South,VA,"Stafford County, VA",51179
589,2020-09-02,165.281112474136,Midwest,IN,"Steuben County, IN",18151
590,2020-09-02,74.32403603645166,Northeast,MA,"Suffolk County, MA",25025
591,2020-09-02,15.329109283794544,Northeast,MA,"Town and County of Nantucket, MA",25019
592,2020-09-02,15.747291944548296,Northeast,NJ,"Union County, NJ",34039
593,2020-09-02,0.0,Northeast,RI,"Washington County, RI",44009
594,2020-09-09,38.441834834983005,West,CO,"Arapahoe County, CO",8005
595,2020-09-09,1.356302815213905,Northeast,VT,"Chittenden County, VT",50007
596,2020-09-09,63.34975941377013,Northeast,PA,"Dauphin County, PA",42043
597,2020-09-09,78.39552181321855,West,NV,"Elko County, NV",32007
598,2020-09-09,10.193911659927132,Northeast,PA,"Erie County, PA",42049
599,2020-09-09,2.7863989449624493,Northeast,MA,"Essex County, MA",25009
600,2020-09-09,92.7728917368482,Northeast,PA,"Franklin County, PA",42055
601,2020-09-09,1.8129256802888605,Northeast,MA,"Hampshire County, MA",25015
602,2020-09-09,82.02026077126773,Midwest,MN,"Hennepin County, MN",27053
603,2020-09-09,368.1209200517369,Northeast,PA,"Indiana County, PA",42063
604,2020-09-09,80.69919411116261,West,OR,"Jackson County, OR",41029
605,2020-09-09,101.67002051478886,South,KY,"Jefferson County, KY",21111
606,2020-09-09,86.23972927137474,Midwest,IN,"Lake County, IN",18089
607,2020-09-09,68.28766031454452,South,FL,"Miami-Dade County, FL",12086
608,2020-09-09,18.007663859445312,West,CA,"Monterey County, CA",6053
609,2020-09-09,105.66904749152796,West,OR,"Multnomah County, OR",41051
610,2020-09-09,0.0,Northeast,NY,"Nassau County, NY",36059
611,2020-09-09,71.7788477712891,Northeast,DE,"New Castle County, DE",10003
612,2020-09-09,8.981615707453352,South,FL,"Palm Beach County, FL",12099
613,2020-09-09,98.30254599584453,West,MT,"Park County, MT",30067
614,2020-09-09,242.05791180084884,Midwest,IL,"Peoria County, IL",17143
615,2020-09-09,42.19996408388288,West,CA,"Placer County, CA",6061
616,2020-09-09,92.32403323199831,West,CA,"Sacramento County, CA",6067
617,2020-09-09,94.98349154937266,South,TN,"Shelby County, TN",47157
618,2020-09-09,132.88035232759398,South,VA,"Stafford County, VA",51179
619,2020-09-09,42.00674446840944,Midwest,IN,"Steuben County, IN",18151
620,2020-09-09,58.143824791034255,Northeast,MA,"Suffolk County, MA",25025
621,2020-09-09,11.369895542625878,Northeast,MA,"Town and County of Nantucket, MA",25019
622,2020-09-16,20.582000733553027,West,CO,"Arapahoe County, CO",8005
623,2020-09-16,5.42521126085562,Northeast,VT,"Chittenden County, VT",50007
624,2020-09-16,41.83020984881863,Northeast,PA,"Dauphin County, PA",42043
625,2020-09-16,78.2691192370932,West,NV,"Elko County, NV",32007
626,2020-09-16,20.80528989910331,Northeast,PA,"Erie County, PA",42049
627,2020-09-16,2.082693238923147,Northeast,MA,"Essex County, MA",25009
628,2020-09-16,24.17902779814213,Northeast,CT,"Fairfield County, CT",9001
629,2020-09-16,53.42126029875178,South,TN,"Hamilton County, TN",47065
630,2020-09-16,3.980587662370054,Northeast,MA,"Hampshire County, MA",25015
631,2020-09-16,75.1825750158769,Midwest,MN,"Hennepin County, MN",27053
632,2020-09-16,549.3759832029178,Northeast,PA,"Indiana County, PA",42063
633,2020-09-16,66.34578674389262,West,OR,"Jackson County, OR",41029
634,2020-09-16,64.80839197109871,South,KY,"Jefferson County, KY",21111
635,2020-09-16,0.4938251153760949,Northeast,ME,"Kennebec County, ME",23011
636,2020-09-16,107.6077938599418,Midwest,IN,"Lake County, IN",18089
637,2020-09-16,328.0858775554348,West,ID,"Latah County, ID",16057
638,2020-09-16,63.28096280894088,South,FL,"Miami-Dade County, FL",12086
639,2020-09-16,16.86487973673347,West,CA,"Monterey County, CA",6053
640,2020-09-16,10.161386211242013,Northeast,PA,"Montgomery County, PA",42091
641,2020-09-16,65.29276350045468,West,OR,"Multnomah County, OR",41051
642,2020-09-16,70.67891425941774,Northeast,DE,"New Castle County, DE",10003
643,2020-09-16,26.22477591654397,West,MT,"Park County, MT",30067
644,2020-09-16,167.43595128384828,Midwest,IL,"Peoria County, IL",17143
645,2020-09-16,29.782874162057507,West,CA,"Placer County, CA",6061
646,2020-09-16,89.28952651382188,West,CA,"Sacramento County, CA",6067
647,2020-09-16,73.73802073943413,South,TN,"Shelby County, TN",47157
648,2020-09-16,98.33793959653718,South,VA,"Stafford County, VA",51179
649,2020-09-16,21.687170335557443,Midwest,IN,"Steuben County, IN",18151
650,2020-09-16,53.193656001162566,Northeast,MA,"Suffolk County, MA",25025
651,2020-09-16,7.083983678327011,Northeast,MA,"Town and County of Nantucket, MA",25019
652,2020-09-16,15.094175370616846,Northeast,NJ,"Union County, NJ",34039
653,2020-09-16,0.0,Northeast,RI,"Washington County, RI",44009
